area,area_name,bhk,bathroom,furnishing,parking,status,transaction,type,per_sqft,price,price_per_bhk,log_price,has_parking,is_furnished,area_bhk_ratio,price_per_sqft_per_bhk,bathroom_per_bhk,avg_area_price
1138.0,moti nagar,2.0,2.0,Semi-Furnished,2,ready_to_move,new_property,apartment,10838.0,13500000.0,6750000.0,16.41820031748273,1,1,569.0,5419.0,1.0,23277272.727272727
2572.0,punjabi bagh,3.0,3.0,Furnished,4,ready_to_move,resale,apartment,13608.0,35000000.0,11666666.666666666,17.370858648025116,1,1,857.3333333333334,4536.0,1.0,32804000.0
2100.0,punjabi bagh,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,11905.0,25000000.0,8333333.333333333,17.034386422832473,1,1,700.0,3968.3333333333335,1.0,32804000.0
1620.0,punjabi bagh,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,11905.0,29000000.0,9666666.666666666,17.182806422433504,1,1,540.0,3968.3333333333335,1.0,32804000.0
2500.0,punjabi bagh,4.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,11905.0,80000000.0,20000000.0,18.197537205138154,1,1,625.0,2976.25,1.0,32804000.0
2250.0,punjabi bagh,3.0,3.0,Semi-Furnished,2,ready_to_move,resale,apartment,11905.0,20500000.0,6833333.333333333,16.835935492889124,1,1,750.0,3968.3333333333335,1.0,32804000.0
2445.0,punjabi bagh,4.0,4.0,Semi-Furnished,1,ready_to_move,resale,apartment,11905.0,52500000.0,13125000.0,17.77632374660947,1,1,611.25,2976.25,1.0,32804000.0
2250.0,punjabi bagh,4.0,4.0,Unfurnished,2,ready_to_move,new_property,house,11905.0,37500000.0,9375000.0,17.439851517607305,1,0,562.5,2976.25,1.0,32804000.0
800.0,punjabi bagh,2.0,2.0,Semi-Furnished,2,ready_to_move,resale,apartment,11905.0,7500000.0,3750000.0,15.830413711839864,1,1,400.0,5952.5,1.0,32804000.0
1450.0,punjabi bagh,3.0,3.0,Semi-Furnished,2,ready_to_move,resale,house,11905.0,32500000.0,10833333.333333334,17.296750678069195,1,1,483.3333333333333,3968.3333333333335,1.0,32804000.0
1440.0,punjabi bagh,3.0,3.0,Unfurnished,2,ready_to_move,resale,house,11905.0,24500000.0,8166666.666666667,17.01418371633128,1,0,480.0,3968.3333333333335,1.0,32804000.0
5220.0,punjabi bagh,5.0,5.0,Unfurnished,2,ready_to_move,resale,house,11905.0,65000000.0,13000000.0,17.989897843244528,1,0,1044.0,2381.0,1.0,32804000.0
1800.0,punjabi bagh,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,11905.0,27500000.0,9166666.666666666,17.129696599000436,1,1,600.0,3968.3333333333335,1.0,32804000.0
4455.0,punjabi bagh,5.0,5.0,Semi-Furnished,1,almost_ready,new_property,house,11905.0,115000000.0,23000000.0,18.560442695023177,1,1,891.0,2381.0,1.0,32804000.0
195.0,punjabi bagh,3.0,3.0,Semi-Furnished,1,almost_ready,new_property,house,11905.0,28000000.0,9333333.333333334,17.147715103853763,1,1,65.0,3968.3333333333335,1.0,32804000.0
807.2925,punjabi bagh,2.0,1.0,Semi-Furnished,1,ready_to_move,resale,house,9909.0,8000000.0,4000000.0,15.894952224644102,1,1,403.64625,4954.5,0.5,32804000.0
3500.0,punjabi bagh,4.0,4.0,Furnished,3,ready_to_move,new_property,house,9909.0,75100000.0,18775000.0,18.134331130049944,1,1,875.0,2477.25,1.0,32804000.0
1000.0,punjabi bagh,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,apartment,7800.0,7800000.0,3900000.0,15.86963441986494,1,1,500.0,3900.0,1.0,32804000.0
900.0,punjabi bagh,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,16667.0,15000000.0,7500000.0,16.52356082573315,1,1,450.0,8333.5,1.0,32804000.0
1800.0,punjabi bagh,3.0,3.0,Furnished,1,ready_to_move,resale,house,15278.0,27500000.0,9166666.666666666,17.129696599000436,1,1,600.0,5092.666666666667,1.0,32804000.0
17010.0,punjabi bagh,3.0,3.0,Semi-Furnished,2,ready_to_move,resale,house,15278.0,25000000.0,8333333.333333333,17.034386422832473,1,1,5670.0,5092.666666666667,1.0,32804000.0
2340.0,punjabi bagh,4.0,4.0,Semi-Furnished,1,ready_to_move,resale,house,15278.0,26000000.0,6500000.0,17.073607134447293,1,1,585.0,3819.5,1.0,32804000.0
1350.0,punjabi bagh,3.0,3.0,Unfurnished,1,ready_to_move,resale,apartment,15278.0,23500000.0,7833333.333333333,16.97251102166758,1,0,450.0,5092.666666666667,1.0,32804000.0
464.0,punjabi bagh,3.0,1.0,Unfurnished,1,ready_to_move,resale,house,15278.0,4200000.0,1400000.0,15.250595321348806,1,0,154.66666666666666,5092.666666666667,0.3333333333333333,32804000.0
954.0,punjabi bagh,2.0,2.0,Unfurnished,1,ready_to_move,resale,house,15278.0,10000000.0,5000000.0,16.118095750958314,1,0,477.0,7639.0,1.0,32804000.0
1155.0,punjabi bagh,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,15278.0,18500000.0,9250000.0,16.733281344102608,1,1,577.5,7639.0,1.0,32804000.0
800.0,new delhi,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,10000.0,8000000.0,4000000.0,15.894952224644102,1,1,400.0,5000.0,1.0,17866666.666666668
800.0,new delhi,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,10000.0,8000000.0,4000000.0,15.894952224644102,1,1,400.0,5000.0,1.0,17866666.666666668
800.0,kalkaji,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,10000.0,8000000.0,4000000.0,15.894952224644102,1,1,400.0,5000.0,1.0,14244444.444444444
1150.0,kalkaji,2.0,3.0,Semi-Furnished,2,ready_to_move,resale,apartment,10000.0,16100000.0,8050000.0,16.59432989206649,1,1,575.0,5000.0,1.5,14244444.444444444
900.0,govindpuri,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,10000.0,6800000.0,2266666.6666666665,15.732433317205148,1,1,300.0,3333.3333333333335,1.0,6150000.0
900.0,kalkaji,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,10000.0,6800000.0,2266666.6666666665,15.732433317205148,1,1,300.0,3333.3333333333335,1.0,14244444.444444444
1070.0,kalkaji,3.0,2.0,Furnished,1,ready_to_move,resale,apartment,10000.0,6800000.0,2266666.6666666665,15.732433317205148,1,1,356.6666666666667,3333.3333333333335,0.6666666666666666,14244444.444444444
1050.0,kalkaji,2.0,2.0,Unfurnished,1,ready_to_move,resale,apartment,10000.0,9000000.0,4500000.0,16.012735246411598,1,0,525.0,5000.0,1.0,14244444.444444444
1000.0,kalkaji,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,18000.0,18000000.0,9000000.0,16.705882371415992,1,1,500.0,9000.0,1.0,14244444.444444444
1550.0,kalkaji,3.0,3.0,Unfurnished,2,ready_to_move,resale,house,18000.0,27500000.0,9166666.666666666,17.129696599000436,1,0,516.6666666666666,6000.0,1.0,14244444.444444444
1300.0,kalkaji,3.0,2.0,Unfurnished,1,ready_to_move,resale,apartment,18000.0,13500000.0,4500000.0,16.41820031748273,1,0,433.3333333333333,6000.0,0.6666666666666666,14244444.444444444
810.0,kalkaji,2.0,2.0,Semi-Furnished,1,ready_to_move,new_property,house,18000.0,14000000.0,7000000.0,16.454567959008102,1,1,405.0,9000.0,1.0,14244444.444444444
900.0,kalkaji,2.0,2.0,Furnished,1,ready_to_move,resale,house,18000.0,9000000.0,4500000.0,16.012735246411598,1,1,450.0,9000.0,1.0,14244444.444444444
1200.0,kalkaji,2.0,2.0,Unfurnished,1,ready_to_move,resale,apartment,18000.0,16000000.0,8000000.0,16.588099342704055,1,0,600.0,9000.0,1.0,14244444.444444444
1000.0,kalkaji,2.0,3.0,Semi-Furnished,1,ready_to_move,resale,apartment,18000.0,11000000.0,5500000.0,16.213405921671733,1,1,500.0,9000.0,1.5,14244444.444444444
720.0,govindpuri,2.0,2.0,Unfurnished,1,almost_ready,new_property,house,18000.0,5500000.0,2750000.0,15.520258832020865,1,0,360.0,9000.0,1.0,6150000.0
720.0,kalkaji,2.0,2.0,Unfurnished,1,almost_ready,new_property,house,18000.0,5500000.0,2750000.0,15.520258832020865,1,0,360.0,9000.0,1.0,14244444.444444444
1800.0,hauz khas,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,24166.0,43500000.0,14500000.0,17.588271519047417,1,1,600.0,8055.333333333333,1.0,68146666.66666667
6000.0,hauz khas,5.0,5.0,Semi-Furnished,3,ready_to_move,new_property,apartment,30000.0,180000000.0,36000000.0,19.00846741441004,1,1,1200.0,6000.0,1.0,68146666.66666667
1800.0,hauz khas,4.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,30000.0,80000000.0,20000000.0,18.197537205138154,1,1,450.0,7500.0,1.0,68146666.66666667
2000.0,hauz khas,3.0,3.0,Unfurnished,2,ready_to_move,resale,apartment,30000.0,37500000.0,12500000.0,17.439851517607305,1,0,666.6666666666666,10000.0,1.0,68146666.66666667
2066.0,hauz khas,4.0,4.0,Unfurnished,2,almost_ready,new_property,house,30000.0,60000000.0,15000000.0,17.909855136853043,1,0,516.5,7500.0,1.0,68146666.66666667
2050.0,hauz khas,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,30000.0,71000000.0,23666666.666666668,18.078190449090098,1,1,683.3333333333334,10000.0,1.0,68146666.66666667
1100.0,hauz khas,3.0,3.0,Unfurnished,2,ready_to_move,resale,apartment,30000.0,18500000.0,6166666.666666667,16.733281344102608,1,0,366.6666666666667,10000.0,1.0,68146666.66666667
4500.0,hauz khas,4.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,30000.0,70000000.0,17500000.0,18.064005814299346,1,1,1125.0,7500.0,1.0,68146666.66666667
4500.0,hauz khas,4.0,5.0,Semi-Furnished,2,ready_to_move,new_property,house,170000.0,85000000.0,21250000.0,18.258161826219297,1,1,1125.0,42500.0,1.25,68146666.66666667
6500.0,hauz khas,4.0,5.0,Unfurnished,3,ready_to_move,new_property,house,170000.0,190000000.0,47500000.0,19.06253463538792,1,0,1625.0,42500.0,1.25,68146666.66666667
4350.0,hauz khas,4.0,6.0,Semi-Furnished,2,ready_to_move,new_property,apartment,170000.0,135000000.0,33750000.0,18.72078534381011,1,1,1087.5,42500.0,1.5,68146666.66666667
1750.0,hauz khas,3.0,3.0,Unfurnished,2,ready_to_move,resale,house,170000.0,35000000.0,11666666.666666666,17.370858648025116,1,0,583.3333333333334,56666.666666666664,1.0,68146666.66666667
3600.0,hauz khas,4.0,4.0,Semi-Furnished,2,almost_ready,new_property,house,18055.0,65000000.0,16250000.0,17.989897843244528,1,1,900.0,4513.75,1.0,68146666.66666667
1200.0,hauz khas,2.0,2.0,Furnished,1,ready_to_move,resale,house,18055.0,27500000.0,13750000.0,17.129696599000436,1,1,600.0,9027.5,1.0,68146666.66666667
1500.0,hauz khas,3.0,4.0,Unfurnished,2,ready_to_move,resale,house,18055.0,45000000.0,15000000.0,17.622173069956816,1,0,500.0,6018.333333333333,1.3333333333333333,68146666.66666667
2250.0,hauz khas,4.0,4.0,Unfurnished,3,ready_to_move,new_property,house,18055.0,100000000.0,25000000.0,18.420680753952364,1,0,562.5,4513.75,1.0,68146666.66666667
1800.0,hauz khas,3.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,18055.0,47000000.0,15666666.666666666,17.665658180950928,1,1,600.0,6018.333333333333,1.3333333333333333,68146666.66666667
1600.0,hauz khas,3.0,4.0,Semi-Furnished,2,ready_to_move,resale,house,18055.0,27500000.0,9166666.666666666,17.129696599000436,1,1,533.3333333333334,6018.333333333333,1.3333333333333333,68146666.66666667
2800.0,hauz khas,4.0,5.0,Semi-Furnished,3,ready_to_move,new_property,house,25000.0,70000000.0,17500000.0,18.064005814299346,1,1,700.0,6250.0,1.25,68146666.66666667
1700.0,hauz khas,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,apartment,25000.0,36500000.0,12166666.666666666,17.41282284594998,1,1,566.6666666666666,8333.333333333334,1.0,68146666.66666667
2400.0,hauz khas,4.0,5.0,Unfurnished,1,ready_to_move,resale,house,25000.0,65000000.0,16250000.0,17.989897843244528,1,0,600.0,6250.0,1.25,68146666.66666667
1980.0,hauz khas,3.0,4.0,Unfurnished,1,almost_ready,new_property,apartment,17677.0,35000000.0,11666666.666666666,17.370858648025116,1,0,660.0,5892.333333333333,1.3333333333333333,68146666.66666667
2100.0,hauz khas,4.0,5.0,Semi-Furnished,1,ready_to_move,new_property,house,17677.0,56000000.0,14000000.0,17.840862266556567,1,1,525.0,4419.25,1.25,68146666.66666667
5400.0,hauz khas,4.0,4.0,Unfurnished,2,ready_to_move,resale,house,17677.0,110000000.0,27500000.0,18.5159909328476,1,0,1350.0,4419.25,1.0,68146666.66666667
1250.0,hauz khas,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,17677.0,24000000.0,8000000.0,16.993564429978885,1,1,416.6666666666667,5892.333333333333,1.0,68146666.66666667
2300.0,hauz khas,4.0,4.0,Semi-Furnished,1,ready_to_move,new_property,house,17677.0,102500000.0,25625000.0,18.445373366298835,1,1,575.0,4419.25,1.0,68146666.66666667
2700.0,hauz khas,4.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,37037.0,100000000.0,25000000.0,18.420680753952364,1,1,675.0,9259.25,1.0,68146666.66666667
1450.0,hauz khas,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,37037.0,45000000.0,15000000.0,17.622173069956816,1,1,483.3333333333333,12345.666666666666,1.0,68146666.66666667
1600.0,chittaranjan park,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,20938.0,33500000.0,11166666.666666666,17.32705602664604,1,1,533.3333333333334,6979.333333333333,1.0,26375862.068965517
2600.0,chittaranjan park,4.0,5.0,Semi-Furnished,3,ready_to_move,new_property,house,20938.0,62500000.0,15625000.0,17.95067713070663,1,1,650.0,5234.5,1.25,26375862.068965517
1700.0,chittaranjan park,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,20938.0,47500000.0,15833333.333333334,17.6762402900575,1,1,566.6666666666666,6979.333333333333,1.0,26375862.068965517
1116.0,chittaranjan park,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,20938.0,14700000.0,4900000.0,16.503358119776173,1,1,372.0,6979.333333333333,1.0,26375862.068965517
1070.0,chittaranjan park,2.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,20938.0,18000000.0,9000000.0,16.705882371415992,1,1,535.0,10469.0,1.5,26375862.068965517
1200.0,chittaranjan park,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,20938.0,22500000.0,7500000.0,16.929025911619092,1,1,400.0,6979.333333333333,1.0,26375862.068965517
1200.0,chittaranjan park,3.0,3.0,Unfurnished,1,ready_to_move,new_property,house,18333.0,22000000.0,7333333.333333333,16.906553056777135,1,0,400.0,6111.0,1.0,26375862.068965517
1200.0,chittaranjan park,3.0,3.0,Semi-Furnished,1,ready_to_move,new_property,house,18333.0,22200000.0,7400000.0,16.915602891887552,1,1,400.0,6111.0,1.0,26375862.068965517
1450.0,chittaranjan park,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,18333.0,22500000.0,7500000.0,16.929025911619092,1,1,483.3333333333333,6111.0,1.0,26375862.068965517
1000.0,chittaranjan park,2.0,2.0,Semi-Furnished,1,ready_to_move,resale,apartment,18333.0,7500000.0,3750000.0,15.830413711839864,1,1,500.0,9166.5,1.0,26375862.068965517
2430.0,chittaranjan park,4.0,4.0,Furnished,5,ready_to_move,resale,house,18333.0,30000000.0,7500000.0,17.216707972959764,1,1,607.5,4583.25,1.0,26375862.068965517
945.0,chittaranjan park,2.0,1.0,Unfurnished,5,ready_to_move,resale,apartment,6878.0,6500000.0,3250000.0,15.687312888712007,1,0,472.5,3439.0,0.5,26375862.068965517
1650.0,chittaranjan park,3.0,3.0,Unfurnished,5,ready_to_move,new_property,house,6878.0,35000000.0,11666666.666666666,17.370858648025116,1,0,550.0,2292.6666666666665,1.0,26375862.068965517
1350.0,kalkaji,3.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,6878.0,17500000.0,5833333.333333333,16.677711496036597,1,1,450.0,2292.6666666666665,0.6666666666666666,14244444.444444444
2625.0,chittaranjan park,4.0,5.0,Semi-Furnished,2,ready_to_move,new_property,house,6878.0,60000000.0,15000000.0,17.909855136853043,1,1,656.25,1719.5,1.25,26375862.068965517
1800.0,chittaranjan park,4.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,6878.0,40000000.0,10000000.0,17.50439003707821,1,1,450.0,1719.5,1.0,26375862.068965517
125.0,chittaranjan park,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,6878.0,11500000.0,3833333.3333333335,16.257857680289998,1,1,41.666666666666664,2292.6666666666665,1.0,26375862.068965517
1440.0,chittaranjan park,3.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,6878.0,22500000.0,7500000.0,16.929025911619092,1,1,480.0,2292.6666666666665,1.0,26375862.068965517
1900.0,chittaranjan park,3.0,4.0,Semi-Furnished,2,ready_to_move,new_property,house,6878.0,28500000.0,9500000.0,17.1654146803266,1,1,633.3333333333334,2292.6666666666665,1.3333333333333333,26375862.068965517
1800.0,chittaranjan park,3.0,3.0,Semi-Furnished,2,ready_to_move,resale,house,6878.0,29000000.0,9666666.666666666,17.182806422433504,1,1,600.0,2292.6666666666665,1.0,26375862.068965517
1200.0,chittaranjan park,3.0,2.0,Semi-Furnished,1,ready_to_move,resale,house,12916.0,15500000.0,5166666.666666667,16.5563506464056,1,1,400.0,4305.333333333333,0.6666666666666666,26375862.068965517
1800.0,kalkaji,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,12916.0,26000000.0,8666666.666666666,17.073607134447293,1,1,600.0,4305.333333333333,1.0,14244444.444444444
1200.0,chittaranjan park,3.0,3.0,Semi-Furnished,1,ready_to_move,resale,house,12916.0,16500000.0,5500000.0,16.61887099947687,1,1,400.0,4305.333333333333,1.0,26375862.068965517
4118.0,chittaranjan park,4.0,5.0,Unfurnished,3,ready_to_move,new_property,house,12916.0,55000000.0,13750000.0,17.822843761378564,1,0,1029.5,3229.0,1.25,26375862.068965517
1050.0,chittaranjan park,3.0,2.0,Semi-Furnished,3,ready_to_move,resale,house,12916.0,12500000.0,4166666.6666666665,16.341239282272525,1,1,350.0,4305.333333333333,0.6666666666666666,26375862.068965517
875.0,chittaranjan park,3.0,3.0,Semi-Furnished,3,ready_to_move,new_property,house,12916.0,17500000.0,5833333.333333333,16.677711496036597,1,1,291.6666666666667,4305.333333333333,1.0,26375862.068965517
990.0,chittaranjan park,2.0,2.0,Unfurnished,1,ready_to_move,resale,house,12916.0,11500000.0,5750000.0,16.257857680289998,1,0,495.0,6458.0,1.0,26375862.068965517
11050.0,chittaranjan park,3.0,3.0,Unfurnished,1,ready_to_move,new_property,house,12916.0,18500000.0,6166666.666666667,16.733281344102608,1,0,3683.3333333333335,4305.333333333333,1.0,26375862.068965517
1350.0,"noida extension, noida, delhi ncr",3.0,3.0,,0,under_construction,new_property,flat,4148.148148148148,5600000.0,1866666.6666666667,15.53827733427679,0,0,450.0,1382.716049382716,1.0,4720317.46031746
1490.0,"sector 79, gurgaon, delhi ncr",3.0,3.0,Semi-Furnished,0,ready_to_move,new_property,flat,5906.040268456376,8800000.0,2933333.3333333335,15.990262393084793,0,1,496.6666666666667,1968.6800894854587,1.0,10355555.555555556
2385.0,"vaishali, ghaziabad, delhi ncr",4.0,5.0,Unfurnished,1,ready_to_move,new_property,flat,6918.238993710692,16500000.0,4125000.0,16.61887099947687,1,0,596.25,1729.559748427673,1.25,8783571.42857143
1050.0,"link road, f block, sector 50, noida, uttar pradesh, sector 1, greater noida, delhi ncr",2.0,2.0,Unfurnished,1,under_construction,new_property,flat,3628.571428571429,3810000.0,1905000.0,15.153140009570041,1,0,525.0,1814.2857142857144,1.0,3810000.0
1350.0,"jaypee pavilion court sector 128, noida, sector 128, noida, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,4592.592592592592,6200000.0,3100000.0,15.64006001130563,1,0,675.0,2296.296296296296,1.0,6200000.0
1150.0,"tower 2, 6th floor, crossings republik, ghaziabad, delhi ncr",2.0,2.0,,0,ready_to_move,new_property,flat,3217.391304347826,3700000.0,1850000.0,15.123843647884687,0,0,575.0,1608.695652173913,1.0,3700000.0
890.0,"nirala aspire, gh03, sector 16c, hundal, greater noida, uttar pradesh 201306, noida extension block c, noida, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,3674.157303370787,3270000.0000000005,1635000.0000000002,15.000300848683787,1,0,445.0,1837.0786516853934,1.0,3270000.0000000005
850.0,"suncity avenue 102, sector 102, gurgaon bang on dwarka expressway having all facilities of a gated society., sector 102, gurgaon, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,4694.117647058823,3990000.0,1995000.0,15.199302039492581,1,0,425.0,2347.0588235294117,1.0,3990000.0
960.0,"sector 2, greater noida, sector 2, greater noida, delhi ncr",2.0,2.0,,0,ready_to_move,resale,flat,3645.8333333333335,3500000.0,1750000.0,15.068273812173887,0,0,480.0,1822.9166666666667,1.0,3500000.0
1400.0,"gaur city 5th avenue, noida extension, noida, noida extension, noida, delhi ncr",3.0,3.0,,1,ready_to_move,resale,flat,3928.571428571429,5500000.0,1833333.3333333333,15.520258832020865,1,0,466.6666666666667,1309.5238095238096,1.0,4380000.0
850.0,"sector 24 rohini, new delhi - rohini, delhi ncr",3.0,2.0,Semi-Furnished,2,ready_to_move,new_property,flat,8588.235294117647,7300000.0,2433333.3333333335,15.803385043104912,1,1,283.3333333333333,2862.7450980392155,0.6666666666666666,10388888.888888888
1250.0,"gurgaon - faridabad road, gurgaon, delhi ncr",2.0,2.0,,0,ready_to_move,resale,flat,6160.0,7700000.0,3850000.0,15.856731016694035,0,0,625.0,3080.0,1.0,8422727.272727273
1615.0,"sector 110a, gurgaon, chandan vihar, gurgaon, delhi ncr",3.0,3.0,Unfurnished,0,ready_to_move,resale,flat,6501.547987616099,10500000.0,3500000.0,16.166885910365842,0,0,538.3333333333334,2167.1826625387,1.0,13866666.666666666
1200.0,"h-024, gulshan vivante, sector-137, noida, sector 137, noida, delhi ncr",2.0,2.0,,0,ready_to_move,resale,flat,6000.0,7200000.0,3600000.0,15.789591722875162,0,0,600.0,3000.0,1.0,7200000.0
1690.0,"g t road, ghaziabad, delhi ncr",3.0,3.0,,0,ready_to_move,resale,flat,4142.011834319526,7000000.0,2333333.3333333335,15.76142084987672,0,0,563.3333333333334,1380.670611439842,1.0,6487500.0
1000.0,"sector 24 rohini, new delhi - rohini, delhi ncr",3.0,2.0,Semi-Furnished,2,ready_to_move,new_property,house,9500.0,9500000.0,3166666.6666666665,16.066802461833923,1,1,333.3333333333333,3166.6666666666665,0.6666666666666666,10388888.888888888
1450.0,"sector 24 rohini, new delhi - rohini, delhi ncr",4.0,3.0,Semi-Furnished,2,ready_to_move,new_property,house,10344.827586206897,15000000.0,3750000.0,16.52356082573315,1,1,362.5,2586.206896551724,0.75,10388888.888888888
1175.0,"noida extension, noida, delhi ncr",2.0,2.0,,0,ready_to_move,resale,flat,4085.106382978724,4800000.0,2400000.0,15.38412668421143,0,0,587.5,2042.553191489362,1.0,4720317.46031746
1087.0,"neelpadam kunj, vaishali, sector 1, ghaziabad, sector 1 vaishali, ghaziabad, delhi ncr",2.0,2.0,Semi-Furnished,1,ready_to_move,resale,flat,4691.8123275069,5100000.0,2550000.0,15.444751293772967,1,1,543.5,2345.90616375345,1.0,5100000.0
1845.0,"sector 45, noida, sector 45, noida, delhi ncr",3.0,3.0,Semi-Furnished,2,under_construction,resale,flat,7588.075880758807,14000000.0,4666666.666666667,16.454567959008102,1,1,615.0,2529.3586269196026,1.0,8800000.0
1400.0,"sector 37c, gurgaon, delhi ncr",2.0,2.0,,0,ready_to_move,new_property,flat,4464.285714285715,6250000.0,3125000.0,15.648092181712572,0,0,700.0,2232.1428571428573,1.0,7306956.521739131
1600.0,"sushant lok 2, gurgaon, delhi ncr",3.0,2.0,Unfurnished,0,ready_to_move,resale,flat,5437.5,8700000.0,2900000.0,15.978833698567334,0,0,533.3333333333334,1812.5,0.6666666666666666,11172222.222222222
1950.0,"sector 29, noida, delhi ncr",3.0,3.0,,0,ready_to_move,resale,house,6666.666666666667,13000000.0,4333333.333333333,16.380459992348886,0,0,650.0,2222.222222222222,1.0,11750000.0
1800.0,"flat number 703, kalypso tower 4, jaypee wish town noida, sector 128, sector 128, noida, delhi ncr",2.0,3.0,,0,ready_to_move,new_property,flat,8333.333333333334,15000000.0,7500000.0,16.52356082573315,0,0,900.0,4166.666666666667,1.5,15000000.0
1440.0,"noida extension, noida., noida extension, noida, delhi ncr",3.0,2.0,,1,ready_to_move,resale,flat,3819.444444444444,5500000.0,1833333.3333333333,15.520258832020865,1,0,480.0,1273.148148148148,0.6666666666666666,4500000.0
1040.0,"noida extension, noida, noida extension, noida, delhi ncr",2.0,2.0,,2,ready_to_move,resale,flat,4038.4615384615386,4200000.0,2100000.0,15.250595321348806,1,0,520.0,2019.2307692307693,1.0,4622105.263157895
1025.0,"noida extension., noida extension, greater noida, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,3804.878048780488,3900000.0,1950000.0,15.176487367510099,1,0,512.5,1902.439024390244,1.0,3900000.0
1836.0,"sector 16 vasundhara, ghaziabad, delhi ncr",3.0,2.0,Semi-Furnished,0,ready_to_move,resale,house,5446.623093681917,10000000.0,3333333.3333333335,16.118095750958314,0,1,612.0,1815.541031227306,0.6666666666666666,8900000.0
1350.0,"vaishali ghaziabad, vaishali, ghaziabad, delhi ncr",3.0,2.0,,1,ready_to_move,resale,flat,5629.62962962963,7600000.0,2533333.3333333335,15.843658936835498,1,0,450.0,1876.5432098765432,0.6666666666666666,7625000.0
800.0,"sector 81, gurgaon, sector 81, gurgaon, delhi ncr",2.0,2.0,,0,ready_to_move,resale,flat,4875.0,3900000.0,1950000.0,15.176487367510099,0,0,400.0,2437.5,1.0,3900000.0
1481.0,"sector 103 gurgaon, dwarka expressway, gurgaon, delhi ncr",2.0,2.0,Unfurnished,2,ready_to_move,resale,flat,6076.975016880486,9000000.0,4500000.0,16.012735246411598,1,0,740.5,3038.487508440243,1.0,9000000.0
1398.0,"lotus boulevard, sector 100, noida, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,5972.818311874106,8350000.0,4175000.0,15.93777221658751,1,0,699.0,2986.409155937053,1.0,8350000.0
2150.0,"adhunik cghs, opp tau devil lal bio diversitpark, sector 52, gurugram, delhi ncr, sector 52, gurgaon, delhi ncr",3.0,3.0,,1,ready_to_move,resale,house,6279.069767441861,13500000.0,4500000.0,16.41820031748273,1,0,716.6666666666666,2093.0232558139537,1.0,13500000.0
1100.0,"shakti khand 2, ghaziabad, delhi ncr",3.0,2.0,Furnished,0,ready_to_move,resale,flat,4827.272727272727,5310000.0,1770000.0,15.485102581542021,0,1,366.6666666666667,1609.090909090909,0.6666666666666666,5177692.307692308
1960.0,"sector 68, gurgaon, delhi ncr",3.0,3.0,Semi-Furnished,0,under_construction,resale,flat,7653.061224489796,15000000.0,5000000.0,16.52356082573315,0,1,653.3333333333334,2551.020408163265,1.0,9508235.294117646
2450.0,"sector 104, gurgaon, sector 104, gurgaon, delhi ncr",3.0,3.0,,2,ready_to_move,new_property,flat,7142.857142857143,17500000.0,5833333.333333333,16.677711496036597,1,0,816.6666666666666,2380.952380952381,1.0,12875000.0
1000.0,"aspire1106, sector 78, noida, delhi ncr",2.0,2.0,,1,ready_to_move,resale,flat,5000.0,5000000.0,2500000.0,15.424948670398354,1,0,500.0,2500.0,1.0,5000000.0
